date,water_temp_f
2017-10-31T00:00:00Z,57
2017-11-01T00:00:00Z,57
2017-11-02T00:00:00Z,57
2017-11-03T00:00:00Z,56
2017-11-04T00:00:00Z,56
2017-11-05T00:00:00Z,55
2017-11-06T00:00:00Z,54
2017-11-07T00:00:00Z,54
2017-11-08T00:00:00Z,54
2017-11-09T00:00:00Z,54
2017-11-10T00:00:00Z,56
2017-11-11T00:00:00Z,56
2017-11-12T00:00:00Z,56
2017-11-13T00:00:00Z,55
2017-11-14T00:00:00Z,54
2017-11-15T00:00:00Z,54
2017-11-16T00:00:00Z,55
2017-11-17T00:00:00Z,54
2017-11-18T00:00:00Z,54
2017-11-19T00:00:00Z,52
2017-11-20T00:00:00Z,52
2017-11-21T00:00:00Z,52.5
2017-11-22T00:00:00Z,53
2017-11-23T00:00:00Z,54
2017-11-24T00:00:00Z,54
2017-11-25T00:00:00Z,56
2017-11-26T00:00:00Z,56
2017-11-27T00:00:00Z,56
2017-11-28T00:00:00Z,56
2017-11-29T00:00:00Z,54
2017-11-30T00:00:00Z,52
2017-12-01T00:00:00Z,51
2017-12-02T00:00:00Z,51
2017-12-03T00:00:00Z,50
2017-12-04T00:00:00Z,48
2017-12-05T00:00:00Z,48
2017-12-06T00:00:00Z,48
2017-12-07T00:00:00Z,48
2017-12-08T00:00:00Z,47
2017-12-09T00:00:00Z,47
2017-12-10T00:00:00Z,48
2017-12-11T00:00:00Z,48
2017-12-12T00:00:00Z,47
2017-12-13T00:00:00Z,47
2017-12-14T00:00:00Z,48
2017-12-15T00:00:00Z,47
2017-12-16T00:00:00Z,47
2017-12-17T00:00:00Z,46
2017-12-18T00:00:00Z,44
2017-12-19T00:00:00Z,48
2017-12-20T00:00:00Z,46
2017-12-21T00:00:00Z,46
2017-12-22T00:00:00Z,46
2017-12-23T00:00:00Z,46
2017-12-26T00:00:00Z,46
2017-12-27T00:00:00Z,46
2017-12-28T00:00:00Z,48
2017-12-29T00:00:00Z,49
2017-12-30T00:00:00Z,47
2017-12-31T00:00:00Z,48
2018-01-01T00:00:00Z,45
2018-01-02T00:00:00Z,48
2018-01-03T00:00:00Z,49
2018-01-04T00:00:00Z,49
2018-01-05T00:00:00Z,52
2018-01-06T00:00:00Z,52
2018-01-07T00:00:00Z,52
2018-01-08T00:00:00Z,52
2018-01-09T00:00:00Z,52
2018-01-10T00:00:00Z,54
2018-01-11T00:00:00Z,54
2018-01-12T00:00:00Z,53
2018-01-13T00:00:00Z,52
2018-01-14T00:00:00Z,51
2018-01-15T00:00:00Z,53
2018-01-16T00:00:00Z,52
2018-01-17T00:00:00Z,52
2018-01-18T00:00:00Z,52
2018-01-19T00:00:00Z,52
2018-01-20T00:00:00Z,51
2018-01-21T00:00:00Z,50
2018-01-22T00:00:00Z,50
2018-01-23T00:00:00Z,48
2018-01-24T00:00:00Z,48
2018-01-25T00:00:00Z,48
2018-01-26T00:00:00Z,48
2018-01-27T00:00:00Z,48
2018-01-28T00:00:00Z,48
2018-01-29T00:00:00Z,48
2018-01-30T00:00:00Z,50
2018-01-31T00:00:00Z,52
2018-02-01T00:00:00Z,54
2018-02-02T00:00:00Z,55
2018-02-03T00:00:00Z,55
2018-02-04T00:00:00Z,56
2018-02-06T00:00:00Z,58
2018-02-07T00:00:00Z,54
2018-02-08T00:00:00Z,54
2018-02-09T00:00:00Z,54
2018-02-10T00:00:00Z,52
2018-02-11T00:00:00Z,52
